gene_name,alteration_frequency
LAT2,51.11850060459492
CLIP2,51.11850060459492
RNA5SP233,51.11850060459492
GTF2I,51.11850060459492
PIGS,51.11850060459492
EEF1A1P26,51.11850060459492
LINC02645,51.11850060459492
RPL6P21,51.11850060459492
AC005726.3,51.11850060459492
CCDC106,51.11850060459492
ZNF581,51.11850060459492
ALDOC,51.11850060459492
RPS12P28,51.11850060459492
ZNF580,51.11850060459492
AC022202.1,51.11850060459492
AC016769.3,51.11850060459492
SPCS2,51.11850060459492
OR2AT2P,51.11850060459492
RNU6-1125P,51.11850060459492
AL138830.2,51.11850060459492
YWHAEP1,51.11850060459492
RPL31P35,51.11850060459492
VN1R40P,51.11850060459492
HNRNPCP7,51.11850060459492
NMD3P2,51.11850060459492
ZNF680,51.11850060459492
AC092447.3,51.11850060459492
BNIP3P42,51.11850060459492
AC114501.1,51.11850060459492
GLCCI1,51.11850060459492
AC016769.1,51.11850060459492
TFEC,51.08827085852479
RPS7P1,51.08827085852479
DISC1FP1,51.08827085852479
BRAT1,51.08827085852479
MIR4648,51.08827085852479
AC211433.2,51.08827085852479
AC211433.3,51.08827085852479
LFNG,51.08827085852479
GRIFIN,51.08827085852479
U2AF2,51.08827085852479
AC106873.8,51.08827085852479
RHBDD2,51.08827085852479
IMMP1LP3,51.08827085852479
MIR6836,51.08827085852479
AC131210.1,51.08827085852479
AC040934.1,51.08827085852479
AC008735.2,51.08827085852479
AC093714.2,51.08827085852479
RFC2,51.08827085852479
AC002542.5,51.08827085852479
EFCAB13,51.08827085852479
CDC27,51.08827085852479
AC073210.1,51.08827085852479
WNT2,51.08827085852479
AC002542.1,51.08827085852479
ASZ1,51.08827085852479
AC002542.3,51.08827085852479
SNORA15B-1,51.08827085852479
SNORA22C,51.08827085852479
AP001972.4,51.08827085852479
HFE,51.08827085852479
AC092628.2,51.08827085852479
MICC,51.08827085852479
AC104688.1,51.08827085852479
CRPPA-AS1,51.08827085852479
TAF1D,51.08827085852479
RNA5SP442,51.08827085852479
AC130686.1,51.08827085852479
CRPPA,51.08827085852479
C11orf54,51.08827085852479
RNU6-534P,51.08827085852479
AP001273.2,51.08827085852479
METTL27,51.08827085852479
AC002542.4,51.08827085852479
ZNF679,51.08827085852479
AC092628.1,51.08827085852479
CHORDC1,51.08827085852479
AC005532.2,51.08827085852479
NF1P3,51.08827085852479
AC079804.1,51.08827085852479
OR7E39P,51.08827085852479
FBXL14,51.08827085852479
AC005344.1,51.08827085852479
WNT5B,51.08827085852479
UCP2,51.08827085852479
RNU6-475P,51.08827085852479
C1GALT1,51.08827085852479
AC024619.2,51.08827085852479
CACNA1C-AS4,51.08827085852479
ERLEC1P1,51.08827085852479
AC005726.4,51.08827085852479
RSKR,51.08827085852479
SPAG5-AS1,51.08827085852479
LINC00940,51.08827085852479
ICA1,51.08827085852479
CLDN4,51.05804111245465
UNC119,51.05804111245465
OR2A1,51.05804111245465
AC002542.2,51.05804111245465
LIPI,51.05804111245465
HSPB1,51.05804111245465
DGKB,51.05804111245465
UNC93B2,51.05804111245465
OR7E136P,51.05804111245465
AC008735.1,51.05804111245465
AC004160.1,51.05804111245465
OR7E59P,51.05804111245465
AC002542.6,51.05804111245465
ZNF680P1,51.05804111245465
MIR590,51.05804111245465
RN7SKP174,51.05804111245465
CCL24,51.05804111245465
AP000648.1,51.05804111245465
KRT13,51.05804111245465
AC019349.1,51.05804111245465
OR2A1-AS1,51.05804111245465
ZNF322,51.05804111245465
AP003717.1,51.05804111245465
HTR5A,51.05804111245465
RN7SL399P,51.05804111245465
ARHGEF35-AS1,51.05804111245465
SMCO4,51.05804111245465
PAXIP1,51.05804111245465
AC093726.1,51.05804111245465
AC093726.2,51.05804111245465
PAXIP1-AS1,51.05804111245465
HTR5A-AS1,51.05804111245465
CEP295,51.05804111245465
ST7,51.05804111245465
AC093726.3,51.05804111245465
TIAF1,51.05804111245465
AC092648.1,51.05804111245465
OR2A7,51.05804111245465
CTAGE8,51.05804111245465
ARHGEF34P,51.05804111245465
ST7-OT4,51.05804111245465
OR2A9P,51.05804111245465
AC069280.1,51.05804111245465
AP001922.2,51.05804111245465
MIR6132,51.05804111245465
COBL,51.05804111245465
DDX52,51.05804111245465
DNAJB13,51.05804111245465
IQCE,51.05804111245465
GAST,51.05804111245465
RN7SL456P,51.05804111245465
ST7-AS2,51.05804111245465
AC093714.1,51.05804111245465
RPL7L1P2,51.05804111245465
RCE1,51.05804111245465
CNTNAP2-AS1,51.05804111245465
LRFN4,51.05804111245465
RAC1P6,51.05804111245465
ZNF784,51.05804111245465
AC008735.4,51.05804111245465
ZNF865,51.05804111245465
LINC01392,51.05804111245465
AC243585.2,51.05804111245465
AC006326.1,51.05804111245465
SYNRG,51.05804111245465
MTND4P6,51.05804111245465
KRT19,51.05804111245465
AC005532.1,51.05804111245465
FIZ1,51.05804111245465
GTF2IP14,51.05804111245465
MIR4651,51.05804111245465
MTCYBP6,51.05804111245465
AC233280.36,51.05804111245465
PAXIP1-AS2,51.05804111245465
RPL7L1P3,51.05804111245465
AC008060.2,51.027811366384526
H2BC8,51.027811366384526
RNU6-832P,51.027811366384526
RNU6-216P,51.027811366384526
MTCO2P25,51.027811366384526
MTCO1P25,51.027811366384526
TRRAP,51.027811366384526
AL590550.1,51.027811366384526
AC092104.1,51.027811366384526
SARM1,51.027811366384526
MED17,51.027811366384526
H2AC8,51.027811366384526
C2CD3,51.027811366384526
CNPY1,51.027811366384526
H3C5P,51.027811366384526
AC009403.2,51.027811366384526
EN2,51.027811366384526
TMEM199,51.027811366384526
CCZ1B,51.027811366384526
SBK3,51.027811366384526
AC124891.1,51.027811366384526
AC079804.2,51.027811366384526
LINC02756,51.027811366384526
POR,51.027811366384526
AC022150.4,51.027811366384526
AP000648.3,51.027811366384526
AP001992.1,51.027811366384526
AC004920.1,51.027811366384526
SNORA14A,51.027811366384526
NANOGP1,51.027811366384526
MIR378J,51.027811366384526
DCP1B,51.027811366384526
TMEM120A,51.027811366384526
STYXL1,51.027811366384526
AC009296.1,51.027811366384526
AP000648.4,51.027811366384526
AC004830.1,51.027811366384526
XRRA1,51.027811366384526
SNORA40,51.027811366384526
COA4,51.027811366384526
AC007536.1,51.027811366384526
TBL2,51.027811366384526
AC245505.2,51.027811366384526
AL138830.1,51.027811366384526
MET,51.027811366384526
AP001324.2,51.027811366384526
ZNF579,51.027811366384526
AC005089.1,51.027811366384526
AL139405.1,51.027811366384526
SEC61G-DT,51.027811366384526
MLXIPL,51.027811366384526
AL359511.2,51.027811366384526
PAAF1,51.027811366384526
AC074386.1,51.027811366384526
AP001273.1,50.99758162031439
VTN,50.99758162031439
SNORA25,50.99758162031439
MIR1304,50.99758162031439
SNORA18,50.99758162031439
SNORA1,50.99758162031439
SNORD6,50.99758162031439
SNORA32,50.99758162031439
SLC46A1,50.99758162031439
ZP3,50.99758162031439
SNORD5,50.99758162031439
H4C7,50.99758162031439
RBM33,50.99758162031439
AC015917.2,50.99758162031439
AC005518.1,50.99758162031439
AC005518.2,50.99758162031439
AC004830.2,50.99758162031439
AC005153.1,50.99758162031439
AC005342.1,50.99758162031439
AC079804.3,50.99758162031439
DDC-AS1,50.99758162031439
SNORA8,50.99758162031439
POLDIP2,50.99758162031439
AC002094.1,50.99758162031439
AC009403.1,50.99758162031439
MIR3683,50.99758162031439
GM2AP1,50.99758162031439
LARP7P4,50.99758162031439
RSPH10B2,50.99758162031439
CACNA1C-IT1,50.99758162031439
SBK2,50.99758162031439
AC092100.1,50.99758162031439
AUTS2,50.99758162031439
AC002094.3,50.99758162031439
PLSCR4,50.99758162031439
AC011287.1,50.99758162031439
H3P41,50.99758162031439
TVP23CP1,50.99758162031439
NSF,50.99758162031439
SLC2A3,50.99758162031439
SCARNA9,50.99758162031439
AC002456.1,50.99758162031439
AC002558.1,50.99758162031439
AP003499.1,50.99758162031439
AC002558.3,50.99758162031439
AC002558.2,50.99758162031439
MYL4,50.99758162031439
TTYH3,50.99758162031439
AC011228.1,50.99758162031439
MIR5579,50.99758162031439
MIR4293,50.99758162031439
ZNF524,50.99758162031439
RBM11,50.99758162031439
AL158168.1,50.99758162031439
AP002495.1,50.99758162031439
C11orf80,50.99758162031439
ZNF83,50.99758162031439
AC005102.1,50.99758162031439
RN7SKP243,50.99758162031439
MIR1261,50.99758162031439
AC011287.2,50.99758162031439
EPN1,50.99758162031439
CAV1,50.99758162031439
AC006159.1,50.99758162031439
COMETT,50.99758162031439
AC006517.1,50.99758162031439
VSTM2A,50.99758162031439
VSTM2A-OT1,50.99758162031439
CLDN3,50.99758162031439
H1-3,50.99758162031439
AP003498.1,50.99758162031439
AP003499.2,50.99758162031439
AP003499.3,50.99758162031439
AC018450.2,50.99758162031439
CHST2,50.99758162031439
LINC02534,50.99758162031439
DNAJC30,50.99758162031439
BUD23,50.99758162031439
STX1A,50.99758162031439
MIR4284,50.99758162031439
AC018450.1,50.99758162031439
ABHD11,50.99758162031439
H3C6,50.99758162031439
H2AC9P,50.99758162031439
AC006159.2,50.99758162031439
LINC01393,50.99758162031439
H3C7,50.99758162031439
YWHAG,50.99758162031439
KRT15,50.99758162031439
MIR6510,50.99758162031439
H4C8,50.99758162031439
H2BC10,50.99758162031439
H2AC10P,50.99758162031439
AC024028.1,50.99758162031439
VSTM5,50.99758162031439
H3C8,50.99758162031439
EIF1,50.99758162031439
AC002386.1,50.96735187424426
RNA5SP144,50.96735187424426
AC007009.1,50.96735187424426
MIR3666,50.96735187424426
DIPK2A,50.96735187424426
AC007128.1,50.96735187424426
AC003984.1,50.96735187424426
RPP38,50.96735187424426
AP000560.1,50.96735187424426
AP002364.1,50.96735187424426
AC055758.2,50.96735187424426
RN7SL239P,50.96735187424426
SEC61G,50.96735187424426
AC005999.2,50.96735187424426
AC106873.4,50.96735187424426
CACNA1C-IT2,50.96735187424426
P3H4,50.96735187424426
TPM3P1,50.96735187424426
TUBAP2,50.96735187424426
MIR4696,50.96735187424426
CACNA1C-IT3,50.96735187424426
AP001085.1,50.96735187424426
AP003499.5,50.96735187424426
RN7SL223P,50.96735187424426
AC106873.1,50.96735187424426
CHRDL2,50.96735187424426
ROBO2P1,50.96735187424426
MIR1265,50.96735187424426
RNA5SP302,50.96735187424426
AC007128.2,50.96735187424426
AP001992.2,50.96735187424426
AC024940.2,50.96735187424426
AC002543.1,50.96735187424426
CAPZA2,50.96735187424426
AC079763.1,50.96735187424426
RN7SL292P,50.96735187424426
RPP38-DT,50.96735187424426
MDFIC,50.96735187424426
VPS37D,50.96735187424426
AC068234.1,50.96735187424426
WNT3,50.96735187424426
SHH,50.96735187424426
NT5C3B,50.96735187424426
RELT,50.96735187424426
AP001922.4,50.96735187424426
ATG16L2,50.96735187424426
ERVV-2,50.96735187424426
CCDC58P5,50.96735187424426
AC015917.1,50.96735187424426
DEFB131B,50.96735187424426
AL606845.1,50.96735187424426
RN7SL265P,50.96735187424426
ABHD11-AS1,50.96735187424426
H4C6,50.96735187424426
H2BC9,50.96735187424426
MIR708,50.96735187424426
CCL26,50.96735187424426
AC004491.1,50.96735187424426
BTN3A1,50.96735187424426
HIP1,50.96735187424426
BTN2A3P,50.96735187424426
NPM1P11,50.96735187424426
RNA5SP231,50.96735187424426
AC055758.1,50.96735187424426
AC074121.1,50.96735187424426
AP001541.1,50.96735187424426
THCAT158,50.96735187424426
AC068234.2,50.96735187424426
DDC,50.96735187424426
PPIAP81,50.96735187424426
RNU7-186P,50.96735187424426
DDX43P2,50.96735187424426
AC091730.1,50.96735187424426
NPTX2,50.96735187424426
BTN3A3,50.96735187424426
ITGB3,50.96735187424426
SDK1-AS1,50.96735187424426
DPP6,50.96735187424426
SMURF1,50.96735187424426
OR7E110P,50.93712212817413
DCLRE1CP1,50.93712212817413
AC106873.7,50.93712212817413
AL139231.1,50.93712212817413
MEIG1,50.93712212817413
RNA5SP239,50.93712212817413
ARPC3P4,50.93712212817413
AC006150.1,50.93712212817413
ST7-AS1,50.93712212817413
AC106873.3,50.93712212817413
OR7E115P,50.93712212817413
AC106873.5,50.93712212817413
AC106873.2,50.93712212817413
AP001547.1,50.93712212817413
OR7E26P,50.93712212817413
VN1R13P,50.93712212817413
GAPDHP45,50.93712212817413
RNF169,50.93712212817413
SSC4D,50.93712212817413
POM121L2,50.93712212817413
PPIAP30,50.93712212817413
SSC5D,50.93712212817413
TBC1D3,50.93712212817413
RNA5SP526,50.93712212817413
TBC1D3E,50.93712212817413
AC233968.1,50.93712212817413
TBC1D3C,50.93712212817413
TBC1D3D,50.93712212817413
MDH2,50.93712212817413
SLC2A14,50.93712212817413
TBC1D3L,50.93712212817413
AC006330.1,50.93712212817413
AC073316.2,50.93712212817413
AC073316.1,50.93712212817413
RPL7P30,50.93712212817413
AP000763.3,50.93712212817413
AP000763.4,50.93712212817413
ERVV-1,50.93712212817413
AC010328.1,50.93712212817413
VN1R11P,50.93712212817413
RPSAP7,50.93712212817413
AP000577.1,50.93712212817413
PMS2CL,50.93712212817413
ZNF705E,50.93712212817413
BTN3A2,50.93712212817413
AC005999.1,50.93712212817413
RNU6-1198P,50.93712212817413
BAZ1B,50.93712212817413
FKBP10,50.93712212817413
FKBP6,50.93712212817413
SBDSP1,50.93712212817413
FAM107B,50.93712212817413
RN7SL377P,50.93712212817413
AC211469.1,50.93712212817413
AC073089.1,50.93712212817413
ERVE-1,50.93712212817413
AC021218.1,50.93712212817413
SEBOX,50.93712212817413
AC002094.2,50.93712212817413
AC006019.2,50.93712212817413
MIR4723,50.93712212817413
TNFAIP1,50.93712212817413
AC005482.1,50.93712212817413
FIGNL1,50.93712212817413
AC020743.1,50.93712212817413
WNT9B,50.93712212817413
AL513548.2,50.93712212817413
AC106873.6,50.93712212817413
PPIAP82,50.93712212817413
AC004893.2,50.93712212817413
AP003499.4,50.93712212817413
NXPH1,50.93712212817413
BRI3,50.93712212817413
AC002456.2,50.93712212817413
AL513548.3,50.93712212817413
P4HA3,50.93712212817413
ABT1,50.93712212817413
MYO18A,50.93712212817413
GRB10,50.93712212817413
AP002392.1,50.93712212817413
UBTFL1,50.93712212817413
ARL17B,50.93712212817413
PPME1,50.93712212817413
AC061975.6,50.90689238210398
AP001324.3,50.90689238210398
AP001324.1,50.90689238210398
AC061975.2,50.90689238210398
H2BC12,50.90689238210398
RNA5SP238,50.90689238210398
PPY2P,50.90689238210398
AC024619.3,50.90689238210398
AC061975.4,50.90689238210398
FTLP6,50.90689238210398
RNF121,50.90689238210398
AC008749.1,50.90689238210398
AC010525.2,50.90689238210398
HMGN4,50.90689238210398
HCG11,50.90689238210398
RNU6-502P,50.90689238210398
C1QBPP2,50.90689238210398
IFT20,50.90689238210398
BTN2A2,50.90689238210398
SPTBN2,50.90689238210398
AC002094.5,50.90689238210398
AC002094.4,50.90689238210398
FAM168A,50.90689238210398
AP001372.3,50.90689238210398
RNU2-62P,50.90689238210398
RANP3,50.90689238210398
BCL7B,50.90689238210398
SPDYE21,50.90689238210398
AC006013.1,50.90689238210398
AC092637.1,50.90689238210398
AMZ1,50.90689238210398
AC006480.2,50.90689238210398
STAG3L4,50.90689238210398
PMS2P4,50.90689238210398
AC020743.2,50.90689238210398
AC093655.1,50.90689238210398
AC083849.1,50.90689238210398
RN7SL72P,50.90689238210398
RN7SKP297,50.90689238210398
SRP14P2,50.90689238210398
AC006320.1,50.90689238210398
CDNF,50.90689238210398
MTCO1P57,50.90689238210398
AC093655.2,50.90689238210398
ACBD7,50.90689238210398
SPDYE20P,50.90689238210398
PLSCR2,50.90689238210398
PLSCR1,50.90689238210398
AC093799.1,50.90689238210398
BAIAP2L1,50.90689238210398
TECPR1,50.90689238210398
RN7SKP130,50.90689238210398
CARD11-AS1,50.90689238210398
MTND4P3,50.90689238210398
FZD9,50.90689238210398
AC130509.1,50.90689238210398
PLOD2,50.90689238210398
AC073336.1,50.90689238210398
MIR3914-2,50.90689238210398
MIR3914-1,50.90689238210398
OLAH,50.90689238210398
AC069528.1,50.90689238210398
RNA5SP237,50.90689238210398
NMT2,50.90689238210398
DOCK4,50.90689238210398
PAQR9,50.90689238210398
PBX2P1,50.90689238210398
AP001002.3,50.90689238210398
TUBB4BP4,50.90689238210398
LSMEM1,50.90689238210398
AP001002.1,50.90689238210398
AC107021.1,50.876662636033856
GTPBP10,50.876662636033856
ZKSCAN1,50.876662636033856
AP004607.5,50.876662636033856
GIMAP5,50.876662636033856
LNCSRLR,50.876662636033856
H2AC12,50.876662636033856
MIR3143,50.876662636033856
BET1P1,50.876662636033856
SLC25A5P3,50.876662636033856
AC107021.2,50.876662636033856
KMT2C,50.876662636033856
GIMAP3P,50.876662636033856
AC006458.1,50.876662636033856
AC004910.1,50.876662636033856
ZNF277,50.876662636033856
AC003080.1,50.876662636033856
AC003992.1,50.876662636033856
ZNF12,50.876662636033856
PHBP15,50.876662636033856
AC021074.3,50.876662636033856
DEFB130C,50.876662636033856
AC004834.1,50.876662636033856
DTX2P1-UPK3BP1-PMS2P11,50.876662636033856
MIR548AL,50.876662636033856
AC069528.2,50.876662636033856
BTN1A1,50.876662636033856
KPNA7,50.876662636033856
PON1,50.876662636033856
BTN2A1,50.876662636033856
RNF14P3,50.876662636033856
RNU6-393P,50.876662636033856
RPS3AP26,50.876662636033856
RN7SKP262,50.876662636033856
SPDYE5,50.876662636033856
AC211429.1,50.876662636033856
POM121C,50.876662636033856
AC010525.1,50.876662636033856
KLHL11,50.876662636033856
AC019209.3,50.876662636033856
AP003065.1,50.876662636033856
AC061975.1,50.876662636033856
AC002064.3,50.876662636033856
AC069544.2,50.876662636033856
VN1R10P,50.876662636033856
HSPA14,50.876662636033856
TDGP1,50.876662636033856
SPATA48,50.876662636033856
AP000648.2,50.876662636033856
RPL21P39,50.876662636033856
SUV39H2,50.876662636033856
DCLRE1C,50.876662636033856
AC006153.1,50.876662636033856
CLDN12,50.876662636033856
AC020743.3,50.876662636033856
SIM1,50.876662636033856
AC006480.1,50.876662636033856
AC093775.1,50.876662636033856
AP001002.2,50.876662636033856
AL513548.1,50.876662636033856
AC061975.5,50.876662636033856
NUFIP2,50.876662636033856
AC061975.3,50.876662636033856
CRYBA1,50.876662636033856
KRT18P55,50.876662636033856
TMEM97,50.876662636033856
LINC01445,50.876662636033856
MIR4650-1,50.876662636033856
TSTD3,50.84643288996372
RBM14,50.84643288996372
AC004022.2,50.84643288996372
AC004022.1,50.84643288996372
BHLHA15,50.84643288996372
VN1R2,50.84643288996372
PGM2L1,50.84643288996372
TMEM130,50.84643288996372
MIR3609,50.84643288996372
CCNC,50.84643288996372
VN1R4,50.84643288996372
AP000763.2,50.84643288996372
AC092070.2,50.84643288996372
NDUFV2P1,50.84643288996372
KCNE3,50.84643288996372
DUSP14,50.84643288996372
MYH16,50.84643288996372
ZNF677,50.84643288996372
ARPC1A,50.84643288996372
P4HA3-AS1,50.84643288996372
CDK14,50.84643288996372
AC005412.1,50.84643288996372
BIRC8,50.84643288996372
AP002490.1,50.84643288996372
FAM237B,50.84643288996372
H2BC11,50.84643288996372
AP002490.2,50.84643288996372
AC002064.1,50.84643288996372
VN1R6P,50.84643288996372
FAM90A28P,50.84643288996372
AC022150.2,50.84643288996372
AL021807.1,50.84643288996372
ARAP1,50.84643288996372
RN7SL12P,50.84643288996372
AC002064.2,50.84643288996372
CFAP69,50.84643288996372
AP000577.2,50.84643288996372
GNA12,50.84643288996372
AC006028.1,50.84643288996372
STARD10,50.84643288996372
AP002381.2,50.84643288996372
ZNF702P,50.84643288996372
CARD11,50.84643288996372
AC010328.2,50.84643288996372
RNU6-72P,50.84643288996372
FAM90A27P,50.84643288996372
OR7E128P,50.84643288996372
AC092070.4,50.84643288996372
RNA5SP343,50.84643288996372
AL137784.1,50.84643288996372
UPK3B,50.84643288996372
AC069304.2,50.84643288996372
AC069544.1,50.84643288996372
JUP,50.84643288996372
SIM1-AS1,50.84643288996372
Z86062.1,50.84643288996372
AP002528.1,50.84643288996372
AC019209.1,50.84643288996372
AC004941.1,50.84643288996372
VWC2,50.84643288996372
AC019209.2,50.84643288996372
REPIN1-AS1,50.84643288996372
RPS29P22,50.84643288996372
PRSS16,50.84643288996372
MTATP6P21,50.84643288996372
MTCO3P41,50.84643288996372
SCARNA12,50.84643288996372
GIMAP2,50.84643288996372
ENO2,50.84643288996372
AP003171.1,50.84643288996372
AP000827.1,50.84643288996372
ZNF204P,50.84643288996372
AC073346.2,50.84643288996372
GPR85,50.84643288996372
AC073346.1,50.84643288996372
SMIM30,50.84643288996372
HMGN2P25,50.84643288996372
AL590365.1,50.84643288996372
AC021074.2,50.84643288996372
RN7SKP187,50.84643288996372
DOCK4-AS1,50.84643288996372
AC003077.1,50.84643288996372
OSBPL9P2,50.84643288996372
PAQR9-AS1,50.84643288996372
LINC02748,50.84643288996372
AP003485.1,50.84643288996372
PGAM1P9,50.84643288996372
GIMAP1-GIMAP5,50.84643288996372
P3H3,50.84643288996372
TRIM64EP,50.84643288996372
H3C9P,50.84643288996372
AP004607.2,50.84643288996372
DTX2,50.84643288996372
PTPN6,50.84643288996372
H4C9,50.84643288996372
AC000065.1,50.84643288996372
AP006295.1,50.84643288996372
AP005435.3,50.84643288996372
AP005435.2,50.84643288996372
AP005435.4,50.84643288996372
ZNF628,50.84643288996372
AP001284.1,50.84643288996372
USP5,50.84643288996372
AC007029.1,50.84643288996372
NDUFA4,50.84643288996372
PHB2,50.84643288996372
RNU7-1,50.84643288996372
SRRM3,50.84643288996372
PRDM13,50.84643288996372
HLA-K,50.84643288996372
GALNT17,50.84643288996372
RPL10P2,50.84643288996372
KLHL10,50.84643288996372
TYW1B,50.84643288996372
MIR4650-2,50.84643288996372
NCF1,50.84643288996372
HCG4B,50.84643288996372
GTF2IRD2,50.84643288996372
ATN1,50.84643288996372
C12orf57,50.84643288996372
U47924.2,50.84643288996372
ZNF184,50.81620314389359
AL031118.1,50.81620314389359
AC007566.2,50.81620314389359
VN1R12P,50.81620314389359
AL021808.1,50.81620314389359
U47924.3,50.81620314389359
AL021918.4,50.81620314389359
ZNF391,50.81620314389359
ERVW-1,50.81620314389359
GATAD1,50.81620314389359
AC007566.1,50.81620314389359
BMT2,50.81620314389359
GPR162,50.81620314389359
CALN1,50.81620314389359
PMS2P3,50.81620314389359
GTF3AP5,50.81620314389359
SPDYE12P,50.81620314389359
NLRP9,50.81620314389359
RN7SKP109,50.81620314389359
STAG3L2,50.81620314389359
AC211469.2,50.81620314389359
ABCF2P2,50.81620314389359
AC061975.8,50.81620314389359
CD4,50.81620314389359
NLK,50.81620314389359
SGO1P2,50.81620314389359
CLSTN2,50.81620314389359
AC092848.2,50.81620314389359
AC011592.1,50.81620314389359
AC026304.1,50.81620314389359
U2SURP,50.81620314389359
RASSF8-AS1,50.81620314389359
FDPSP2,50.81620314389359
AC005522.1,50.81620314389359
HNRNPA1P1,50.81620314389359
AC006972.1,50.81620314389359
AC000058.1,50.81620314389359
AP002802.1,50.81620314389359
AC244205.1,50.81620314389359
RBM14-RBM4,50.81620314389359
DPY19L2P4,50.81620314389359
AC004969.1,50.81620314389359
AC073343.2,50.81620314389359
AC073343.1,50.81620314389359
AF127936.1,50.81620314389359
HNRNPA1P40,50.81620314389359
AC005293.1,50.81620314389359
CACNA1C,50.81620314389359
AC004852.3,50.81620314389359
AP003498.2,50.81620314389359
AC007003.1,50.81620314389359
AC008735.3,50.81620314389359
NAT14,50.81620314389359
AL021918.3,50.81620314389359
MIR141,50.81620314389359
TMEM176B,50.81620314389359
STRADBP1,50.81620314389359
AP004607.4,50.81620314389359
OR7E126P,50.81620314389359
PSMA2P1,50.81620314389359
ZNF415,50.81620314389359
AP000811.1,50.81620314389359
AC092070.3,50.81620314389359
GIMAP7,50.81620314389359
ITGA8,50.81620314389359
AC005586.1,50.81620314389359
LMTK2,50.81620314389359
AC073111.3,50.81620314389359
ZNF775-AS1,50.81620314389359
PON3,50.81620314389359
ZSCAN21,50.81620314389359
ZNF775,50.81620314389359
REPIN1,50.81620314389359
ZNF808,50.81620314389359
PSORS1C1,50.81620314389359
KCNH2,50.81620314389359
ZNF701,50.81620314389359
ZNF3,50.81620314389359
AC022150.1,50.81620314389359
IL18BP,50.81620314389359
MCM7,50.81620314389359
MIR25,50.81620314389359
MIR93,50.81620314389359
MIR106B,50.81620314389359
AP4M1,50.81620314389359
MIR3165,50.81620314389359
LRTOMT,50.81620314389359
AC125257.1,50.81620314389359
ZNF816-ZNF321P,50.81620314389359
ZNF816,50.81620314389359
ARAP1-AS1,50.81620314389359
ETF1P2,50.81620314389359
RARRES2,50.81620314389359
AC073111.2,50.81620314389359
ZNF137P,50.81620314389359
LINC01974,50.81620314389359
EIF3IP1,50.81620314389359
MIR200CHG,50.81620314389359
MIR200C,50.81620314389359
AC125257.2,50.81620314389359
RPL3P8,50.81620314389359
U47924.1,50.81620314389359
AC092427.1,50.81620314389359
ATP5MF-PTCD1,50.81620314389359
RNA5SP342,50.81620314389359
AP003485.2,50.81620314389359
OSBPL9P3,50.81620314389359
CPSF4,50.81620314389359
AP003969.2,50.81620314389359
ATP5MF,50.81620314389359
RPL8P1,50.81620314389359
DEUP1,50.81620314389359
MCHR2-AS1,50.81620314389359
ACTG1P18,50.81620314389359
RNU6-471P,50.81620314389359
ASCC3,50.81620314389359
CD83P1,50.81620314389359
FAM200A,50.78597339782346
AC005020.2,50.78597339782346
TMEM225B,50.78597339782346
AC004522.2,50.78597339782346
AZGP1P1,50.78597339782346
ZNF655,50.78597339782346
OR2AE1,50.78597339782346
AC005077.3,50.78597339782346
AC004522.1,50.78597339782346
NSUN5P1,50.78597339782346
AL133338.1,50.78597339782346
TRIM4,50.78597339782346
GJC3,50.78597339782346
AC004522.3,50.78597339782346
PMS2P5,50.78597339782346
AC005020.1,50.78597339782346
AC005077.1,50.78597339782346
AZGP1,50.78597339782346
AC004522.4,50.78597339782346
ZSCAN25,50.78597339782346
CYP3A43,50.78597339782346
GTF2IP7,50.78597339782346
AC005077.2,50.78597339782346
AC005077.4,50.78597339782346
AC009500.1,50.78597339782346
TRIM74,50.78597339782346
NDUFB11P1,50.78597339782346
IKZF1,50.78597339782346
MTNR1B,50.78597339782346
POM121L12,50.78597339782346
HAUS6P1,50.78597339782346
RNU1-14P,50.78597339782346
SNRPGP16,50.78597339782346
AC092848.1,50.78597339782346
AP003171.2,50.78597339782346
AP002791.1,50.78597339782346
COPS6,50.78597339782346
AC079355.1,50.78597339782346
AC073626.1,50.78597339782346
FOXP2,50.78597339782346
AC002463.1,50.78597339782346
GRK7,50.78597339782346
MIPEPP1,50.78597339782346
TMEM168,50.78597339782346
ATP1B3,50.78597339782346
NPM1P12,50.78597339782346
GNL2P1,50.78597339782346
ZPBP,50.78597339782346
AC073314.1,50.78597339782346
AC005011.1,50.78597339782346
AL591387.1,50.78597339782346
RNU6-509P,50.78597339782346
RHEB,50.78597339782346
TMEM176A,50.78597339782346
ZNF394,50.78597339782346
TRAJ38,50.78597339782346
GIMAP1,50.78597339782346
AC069304.1,50.78597339782346
AC069304.3,50.78597339782346
GIMAP4,50.78597339782346
AC073111.1,50.78597339782346
AL607028.1,50.78597339782346
FAM171A1,50.78597339782346
GIMAP8,50.78597339782346
PYY2,50.78597339782346
LINC00996,50.78597339782346
ZKSCAN5,50.78597339782346
AC112504.1,50.78597339782346
TRIM49D1,50.78597339782346
GUSBP2,50.78597339782346
AC022367.1,50.78597339782346
CYP51A1-AS1,50.78597339782346
FCHSD2,50.78597339782346
AC000120.3,50.78597339782346
AC000120.2,50.78597339782346
CYP51A1,50.78597339782346
AKAP9,50.78597339782346
ARAP1-AS2,50.78597339782346
MTERF1,50.78597339782346
NIPA2P1,50.78597339782346
AC138869.2,50.78597339782346
TP53TG3C,50.78597339782346
AC138869.3,50.78597339782346
